source,movie,subtitle_id,line_index,context,masked_line,gold_line,gold_pronoun
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,509,"♪  मैंने पी रक्खी है  ♪
♪  रज्ज के आज  ♪
♪  मैंने पी रक्खी है  ♪
♪  मैंने पी रक्खी है  ♪
♪  मैंने पी रक्खी है  ♪","सुन, ____ मेरे सर की कसम, तू इस लड़की के चक्कर में मत पड़","सुन, तुझे मेरे सर की कसम, तू इस लड़की के चक्कर में मत पड़",तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,522,"चाहे कितनी ही सुंदर क्यों न हो।
भाई, तेरा डिवोर्स करा दूँगा
पर मैं 30 साल का सिंगल आदमी हूँ
और बहुत मुश्किल से बनती हैं इतनी खूबसूरत जोड़ियाँ।
ले ले वापस।",____ देखकर घिन्न आती है मुझे।,तुझे देखकर घिन्न आती है मुझे।,तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,556,"प्यार हो गया।
-अभी? -अभी।
अभी कभी?
अभी-अभी।
एक बाईट और ले न।",अब तो मेरा ____ चिपकने का मन कर रहा है।,अब तो मेरा तुझसे चिपकने का मन कर रहा है।,तुझसे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,557,"-अभी? -अभी।
अभी कभी?
अभी-अभी।
एक बाईट और ले न।
अब तो मेरा तुझसे चिपकने का मन कर रहा है।",ज़्यादा डेस्परेट नहीं है ____?,ज़्यादा डेस्परेट नहीं है तू?,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,561,"अब तो मेरा तुझसे चिपकने का मन कर रहा है।
ज़्यादा डेस्परेट नहीं है तू?
नहीं, यार, मैं तो कसम से रिटायर हो रहा था, अनाउंस भी कर दिया था।
डिसाइड करके आया था यहाँ कि अब सुधर जाऊँगा
पर तुझ पर ट्राय नहीं मारा तो दिल से नज़र कैसे मिला पाऊँगा!",कसम से ____ आख़िरी है।,कसम से तू आख़िरी है।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,574,"प्यार करना है, टाइम पास करना है?
करना तो फ़ाइनली प्यार ही है।
पर जब तक प्यार के लायक नहीं मिलता कोई
तब तक टाइम पास ही सही।
किसी के लिए बचा के नहीं रख रही हूँ खुद को मैं।",____?,तुझे?,तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,576,"पर जब तक प्यार के लायक नहीं मिलता कोई
तब तक टाइम पास ही सही।
किसी के लिए बचा के नहीं रख रही हूँ खुद को मैं।
तुझे?
तुझ से तो प्यार ही करना है।",____ नहीं करना तो तू समझ ले टाइम पास करना है,तुझे नहीं करना तो तू समझ ले टाइम पास करना है,तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,579,"तुझे?
तुझ से तो प्यार ही करना है।
तुझे नहीं करना तो तू समझ ले टाइम पास करना है
प्यार मैं करा लूँगा।
चार दिन में प्यार नहीं होगा मुझे।",चार दिन में तो चालीस बार प्यार होगा ____ मुझसे।,चार दिन में तो चालीस बार प्यार होगा तुझे मुझसे।,तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,592,"पर मेरी अपने पैसे की है।
मेरी भी अपने ही पैसे की है।
कैसे कमाता है?
मल्टीपल बिज़नेसेस हैं।
कार डीलरशिप, जूलरी, कमर्शियल प्रॉपर्टी, इंश्योरेंस...",ओह! लाला है ____?,ओह! लाला है तू?,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,596,"कार डीलरशिप, जूलरी, कमर्शियल प्रॉपर्टी, इंश्योरेंस...
ओह! लाला है तू?
लाला हूँ मैं।
मुझे लाला लोग कतई पसंद नहीं।
मुझे लाला पीपल पसंद नहीं।",____ लाला पीपल से प्यार हो जाएगा।,तुझे लाला पीपल से प्यार हो जाएगा।,तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,598,"लाला हूँ मैं।
मुझे लाला लोग कतई पसंद नहीं।
मुझे लाला पीपल पसंद नहीं।
तुझे लाला पीपल से प्यार हो जाएगा।
मैं लाला पीपल को झेल ही नहीं सकती।",____ लाला पीपल हो जाओगी।,तुम लाला पीपल हो जाओगी।,तुम
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,619,"मैं दोनों हूँ।
हिंदी में भी इंग्लिश में भी।
कहाँ जा रही है?
कहाँ जान के क्या करेगा? चलना है तो बोल।
डबास बुरा मान जाएगा।","ठीक है, ____ आ उनके साथ। चल, बाय।","ठीक है, तू आ उनके साथ। चल, बाय।",तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,628,"ख़ूबसूरत लड़कों की कोई वैल्यू ही नहीं है।
कभी-कभी मुझे भी चाहिए न कि कोई थोड़ी वैल्यू दे।
वरना क्या फ़ायदा इस रंग-रूप, माइंड ब्लोइंग बॉडी का?
हाँ, ये तो ज़्यादती हो जाएगी तेरे साथ।
रुक एक सेकेंड।","[""____ देखा तो ये जाना सनम"" की धुन पर सीटी बजाते हुए]","[""तुझे देखा तो ये जाना सनम"" की धुन पर सीटी बजाते हुए]",तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,638,"बोलना, मैं ज़बरदस्ती उठाकर ले गई।
वो समझ जाएगा।
चल न। एकदम अच्छी ड्राइव है।
मज़े करेंगे।
मैं नहीं चल रहा।",____ गाड़ी चलवाएगी और फिर कंधे पर सर रख के सो जाएगी।,तू गाड़ी चलवाएगी और फिर कंधे पर सर रख के सो जाएगी।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,639,"वो समझ जाएगा।
चल न। एकदम अच्छी ड्राइव है।
मज़े करेंगे।
मैं नहीं चल रहा।
तू गाड़ी चलवाएगी और फिर कंधे पर सर रख के सो जाएगी।","मैं ड्राइव करूँगी, ____ बैठना आराम से।","मैं ड्राइव करूँगी, तू बैठना आराम से।",तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,641,"मज़े करेंगे।
मैं नहीं चल रहा।
तू गाड़ी चलवाएगी और फिर कंधे पर सर रख के सो जाएगी।
मैं ड्राइव करूँगी, तू बैठना आराम से।
कंधा भी।",____ सो जाना कंधे पर सर रख के।,तू सो जाना कंधे पर सर रख के।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,647,"मैं नहीं जाऊँगा उतर के कॉफ़ी लेने।
मत जाना, मैं लाऊँगी न तेरे लिए कॉफ़ी।
अच्छा थोड़ी ही लगता है, इतना ख़ूबसूरत जवान लड़का कॉफ़ी लेने उतरे।
गाड़ी ख़राब हो गई और होटल में सिर्फ़ एक कमरा हो
तो मैं ज़मीन पर नहीं सोऊँगा।","____ बिस्तर पर सो जाना, मैं ज़मीन पर सो जाऊँगी।","तू बिस्तर पर सो जाना, मैं ज़मीन पर सो जाऊँगी।",तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,650,"गाड़ी ख़राब हो गई और होटल में सिर्फ़ एक कमरा हो
तो मैं ज़मीन पर नहीं सोऊँगा।
तू बिस्तर पर सो जाना, मैं ज़मीन पर सो जाऊँगी।
दारू पिला के तेरा फ़ायदा भी नहीं उठाऊँगी।
कहीं गोरियाँ छेड़ने लगेंगी तो तेरी सुरक्षा भी करूँगी, प्रॉमिस!","आई नो कि ____ डर रहा है कि पराया देश, अनजान लड़की","आई नो कि तू डर रहा है कि पराया देश, अनजान लड़की",तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,654,"कहीं गोरियाँ छेड़ने लगेंगी तो तेरी सुरक्षा भी करूँगी, प्रॉमिस!
आई नो कि तू डर रहा है कि पराया देश, अनजान लड़की
पर मेरा भरोसा कर,
मैं हूँ न।
हाय!",कहाँ है ____?,कहाँ है तू?,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,655,"आई नो कि तू डर रहा है कि पराया देश, अनजान लड़की
पर मेरा भरोसा कर,
मैं हूँ न।
हाय!
कहाँ है तू?","कुत्ते की रोटी खा ले ____, कुत्ते की रोटी। तुझसे घटिया इंसान नहीं देखा मैंने।","कुत्ते की रोटी खा ले तू, कुत्ते की रोटी। तुझसे घटिया इंसान नहीं देखा मैंने।",तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,656,"पर मेरा भरोसा कर,
मैं हूँ न।
हाय!
कहाँ है तू?
कुत्ते की रोटी खा ले तू, कुत्ते की रोटी। तुझसे घटिया इंसान नहीं देखा मैंने।",कहाँ है ____?,कहाँ है तू?,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,659,"कहाँ है तू?
कुत्ते की रोटी खा ले तू, कुत्ते की रोटी। तुझसे घटिया इंसान नहीं देखा मैंने।
कहाँ है तू?
टिन्नी ने कहा, चल, तो मैं चला आया।
वापस आ तुरंत!","मनु, ____ कैसी बात कर रहा है?","मनु, तू कैसी बात कर रहा है?",तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,660,"कुत्ते की रोटी खा ले तू, कुत्ते की रोटी। तुझसे घटिया इंसान नहीं देखा मैंने।
कहाँ है तू?
टिन्नी ने कहा, चल, तो मैं चला आया।
वापस आ तुरंत!
मनु, तू कैसी बात कर रहा है?",बचपन से जानता है ____ मुझे।,बचपन से जानता है तू मुझे।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,663,"वापस आ तुरंत!
मनु, तू कैसी बात कर रहा है?
बचपन से जानता है तू मुझे।
मुझे तो सॉस भी हॉट एंड स्वीट पसंद है।
फ़ेवरेट फ़्लेवर है मेरा।",____ सीरियसली लगता है कि मैं इसे छोड़कर...,तुझे सीरियसली लगता है कि मैं इसे छोड़कर...,तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,664,"मनु, तू कैसी बात कर रहा है?
बचपन से जानता है तू मुझे।
मुझे तो सॉस भी हॉट एंड स्वीट पसंद है।
फ़ेवरेट फ़्लेवर है मेरा।
तुझे सीरियसली लगता है कि मैं इसे छोड़कर...",कैसी बात कर रहा है ____?,कैसी बात कर रहा है तू?,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,669,"कैसी बात कर रहा है तू?
चल फ़ोन रख, बहुत बिज़ी हूँ मैं।
हाँ, तो कहाँ थे हम?
-""भाई है मेरा।"" -सहेली तो तेरी है।
क्या पिएगा?","जो ____ पिएगी, दो ले आ।","जो तू पिएगी, दो ले आ।",तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,685,"मैंने पैदा होने से पहले ही क्लियर कर दिया था कि
कोई बड़ा भाई नहीं चाहिए बाप का।
ना होगा ताऊ, ना होगी ताईजी।
ले के आ।
क्या?",____ इतनी ख़ूबसूरत है न कि शर्मिंदा हूँ कि शायर नहीं हूँ।,तू इतनी ख़ूबसूरत है न कि शर्मिंदा हूँ कि शायर नहीं हूँ।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,690,"तू इतनी ख़ूबसूरत है न कि शर्मिंदा हूँ कि शायर नहीं हूँ।
क्यों?
अगर होता तो क्या होता?
अगर होता तो कह पाता कि
एक पल को भी महफ़िल में तेरा दीदार ना हुआ",____ तकने वालों से नज़र हटती नहीं।,तुझे तकने वालों से नज़र हटती नहीं।,तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,695,"तुझे तकने वालों से नज़र हटती नहीं।
वाह।
अरे, हुज़ूर, वाह ताज बोलिए।
चुप क्यों है?
मैं न इतना कुछ कह चुका हूँ","____ अपने दिमाग में, इतनी बातें कर चुका हूँ तुझसे कि","तुझे अपने दिमाग में, इतनी बातें कर चुका हूँ तुझसे कि",तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,705,"आँखों में प्यार तो दिख रहा है तेरी।
बेचारी छुपा ही नहीं पा रही।
हो रहा है न?
नहीं।
झूठी।","____ झूठी, मैं मक्कार,","तू झूठी, मैं मक्कार,",तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,710,"तू झूठी, मैं मक्कार,
होना ही था प्यार।
गुड मॉर्निंग, बेबी।
बेबी साउंड तो सही कर रहा है, नहीं?
क्या कर रहा है ये?",क्या हुआ ____?,क्या हुआ तुझे?,तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,711,"होना ही था प्यार।
गुड मॉर्निंग, बेबी।
बेबी साउंड तो सही कर रहा है, नहीं?
क्या कर रहा है ये?
क्या हुआ तुझे?","समझाया था न ____,","समझाया था न तुझको,",तुझको
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,714,"क्या कर रहा है ये?
क्या हुआ तुझे?
समझाया था न तुझको,
हॉलिडे के प्यार पर भरोसा करने वाली लड़कियाँ पागल होती हैं।
मैं नहीं हूँ।",____ न हल्के में ले रही है मेरे प्यार के पोटेंशियल को!,तू न हल्के में ले रही है मेरे प्यार के पोटेंशियल को!,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,719,"तू न हल्के में ले रही है मेरे प्यार के पोटेंशियल को!
बस इसलिए कि हम बैचलर पार्टी में मिले,
मैंने दारू पी रखी थी, तूने दारू पी रखी थी।
यही मैं मंदिर में मिला होता न,
दादी का हाथ पकड़े, सीढ़ियाँ चढ़ाते हुए",तो दो बार नहीं सोचती ____ घर पर रिश्ता भेजने से पहले।,तो दो बार नहीं सोचती तू घर पर रिश्ता भेजने से पहले।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,720,"बस इसलिए कि हम बैचलर पार्टी में मिले,
मैंने दारू पी रखी थी, तूने दारू पी रखी थी।
यही मैं मंदिर में मिला होता न,
दादी का हाथ पकड़े, सीढ़ियाँ चढ़ाते हुए
तो दो बार नहीं सोचती तू घर पर रिश्ता भेजने से पहले।",____ पागल है क्या?,तू पागल है क्या?,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,721,"मैंने दारू पी रखी थी, तूने दारू पी रखी थी।
यही मैं मंदिर में मिला होता न,
दादी का हाथ पकड़े, सीढ़ियाँ चढ़ाते हुए
तो दो बार नहीं सोचती तू घर पर रिश्ता भेजने से पहले।
तू पागल है क्या?","जो ____ चाहिए था तुझे मिल चुका,","जो तुझे चाहिए था तुझे मिल चुका,",तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,722,"यही मैं मंदिर में मिला होता न,
दादी का हाथ पकड़े, सीढ़ियाँ चढ़ाते हुए
तो दो बार नहीं सोचती तू घर पर रिश्ता भेजने से पहले।
तू पागल है क्या?
जो तुझे चाहिए था तुझे मिल चुका,",उसके बाद ____ झूठी प्यार की कसमें खा रहा है।,उसके बाद तू झूठी प्यार की कसमें खा रहा है।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,723,"दादी का हाथ पकड़े, सीढ़ियाँ चढ़ाते हुए
तो दो बार नहीं सोचती तू घर पर रिश्ता भेजने से पहले।
तू पागल है क्या?
जो तुझे चाहिए था तुझे मिल चुका,
उसके बाद तू झूठी प्यार की कसमें खा रहा है।","शायद ____ याद नहीं तो याद दिला दूँ,","शायद तुझे याद नहीं तो याद दिला दूँ,",तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,730,"छी! कितनी घटिया सोच है तेरी!
प्यार के बाद सेक्स रूहानी, सेक्स के बाद प्यार बेमानी?
ये तो मेरे प्यार की महानता होनी चाहिए न
कि बिना किसी फल की कामना किए प्यार की बात कर रहा हूँ?
और जहाँ तक कल रात की बात है, वो तो मैंने तेरे लिए किया।",कहीं ____ मुझे ओल्ड फ़ैशन ना समझे।,कहीं तू मुझे ओल्ड फ़ैशन ना समझे।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,731,"प्यार के बाद सेक्स रूहानी, सेक्स के बाद प्यार बेमानी?
ये तो मेरे प्यार की महानता होनी चाहिए न
कि बिना किसी फल की कामना किए प्यार की बात कर रहा हूँ?
और जहाँ तक कल रात की बात है, वो तो मैंने तेरे लिए किया।
कहीं तू मुझे ओल्ड फ़ैशन ना समझे।","मैं तो वेट कर ही सकता था, ____ ही जल्दी थी।","मैं तो वेट कर ही सकता था, तुझे ही जल्दी थी।",तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,732,"ये तो मेरे प्यार की महानता होनी चाहिए न
कि बिना किसी फल की कामना किए प्यार की बात कर रहा हूँ?
और जहाँ तक कल रात की बात है, वो तो मैंने तेरे लिए किया।
कहीं तू मुझे ओल्ड फ़ैशन ना समझे।
मैं तो वेट कर ही सकता था, तुझे ही जल्दी थी।","मेरी शकल देख? ____ क्या लगता है, मुझे कोई कमी है?","मेरी शकल देख? तुझे क्या लगता है, मुझे कोई कमी है?",तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,736,"मैं तो वेट कर ही सकता था, तुझे ही जल्दी थी।
मेरी शकल देख? तुझे क्या लगता है, मुझे कोई कमी है?
सायबर हब के रेस्टोरेंट्स में बोली लगती है मेरी।
जहाँ बैठ जाता हूँ भीड़ लग जाती है।
तूने तो पर्सनली एक्सपीरियंस किया ही है।",____ कैसे बेकरार हो गई दो ही दिन में?,तू कैसे बेकरार हो गई दो ही दिन में?,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,740,"तूने तो पर्सनली एक्सपीरियंस किया ही है।
तू कैसे बेकरार हो गई दो ही दिन में?
तो ये तो प्रूवन है कि मेरी इंटेंशन गलत तो हो ही नहीं सकती।
मैं कोई इसलिए प्यार की बात थोड़ी ना कर रहा हूँ कि मिल जाए,
मैं तो मिल जाने के बाद प्यार की बात कर रहा हूँ।",____ प्यार की बात इसलिए कर रहा है कि अभी छह रातें बाकी हैं।,तू प्यार की बात इसलिए कर रहा है कि अभी छह रातें बाकी हैं।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,748,"तेरे जो दिल में आए कर लेना मैं नहीं रोकूँगा।
मैं ऑफ़िशियली रातें तेरे हाथ में दे रहा हूँ।
मुझे तो तेरे दिन चाहिए।
तेरी सुबह, तेरी दोपहर, तेरी शाम।
बदले में रातें सारी तेरी।",____ जो चाहे कर।,तू जो चाहे कर।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,749,"मैं ऑफ़िशियली रातें तेरे हाथ में दे रहा हूँ।
मुझे तो तेरे दिन चाहिए।
तेरी सुबह, तेरी दोपहर, तेरी शाम।
बदले में रातें सारी तेरी।
तू जो चाहे कर।",फ़ायदा तो ____ मेरा दिन में भी उठा सकता है?,फ़ायदा तो तू मेरा दिन में भी उठा सकता है?,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,757,"फ़ायदा तो मैं उठा चुका
अब तो नुकसान की मांग कर रहा हूँ।
सच्चाई देख मेरी।
सोच मत, इससे फ़ेयर डील नहीं मिल सकती तुझे।
सुन, टाइम पास तक ठीक है,",____ अगर ऐसे ही चेप होने वाला है न तो दूर ही रह।,तू अगर ऐसे ही चेप होने वाला है न तो दूर ही रह।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,790,"जिस्मों के मिलन को रूह का मिलन बनाने की ख्वाहिश रखी ये गलत किया?
या किसी के आग़ोश में ऐसा खोया कि उसका हो गया, ये गलत किया?
हाथ काँप रहे मेरे, ये देख।
अब क्या करूँ? कहाँ जाऊँ?
क्या बताऊँ खुद को कि","जिसे ____ अपना सनम, अपना साथी, अपना साया, अपना सब कुछ मान चुका है","जिसे तू अपना सनम, अपना साथी, अपना साया, अपना सब कुछ मान चुका है",तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,811,"उसका मन होगा, उसके मन में होगा, दिल में होगा, बोलेगी जब बोलना होगा,
जब लगेगा उसे बोलना चाहिए तब बोलेगी, ऐसे फ़ोर्स करने से बोल भी दिया,
तो क्या फ़ायदा? बोला, ना बोला बराबर है। ऐसे बुलवा के क्या मिलना है?
चुप हो जा। चुप हो जा! चुप! चुप!
-नहीं, सोच के... -चुप हो और तमीज़ से प्रपोज़ कर।","टिन्नी, मैं ____ बहुत प्यार दूँगा।","टिन्नी, मैं तुझे बहुत प्यार दूँगा।",तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,813,"तो क्या फ़ायदा? बोला, ना बोला बराबर है। ऐसे बुलवा के क्या मिलना है?
चुप हो जा। चुप हो जा! चुप! चुप!
-नहीं, सोच के... -चुप हो और तमीज़ से प्रपोज़ कर।
टिन्नी, मैं तुझे बहुत प्यार दूँगा।
मैं तेरा ख़याल रखूँगा।",____ कुँए में नहीं कूदने दूँगा।,तुझे कुँए में नहीं कूदने दूँगा।,तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,814,"चुप हो जा। चुप हो जा! चुप! चुप!
-नहीं, सोच के... -चुप हो और तमीज़ से प्रपोज़ कर।
टिन्नी, मैं तुझे बहुत प्यार दूँगा।
मैं तेरा ख़याल रखूँगा।
तुझे कुँए में नहीं कूदने दूँगा।",____ भी तेरी सुरक्षा करूँगा।,तुझसे भी तेरी सुरक्षा करूँगा।,तुझसे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,815,"-नहीं, सोच के... -चुप हो और तमीज़ से प्रपोज़ कर।
टिन्नी, मैं तुझे बहुत प्यार दूँगा।
मैं तेरा ख़याल रखूँगा।
तुझे कुँए में नहीं कूदने दूँगा।
तुझसे भी तेरी सुरक्षा करूँगा।",____ हमेशा प्यार करूँगा। और प्यार में चीटिंग नहीं करूँगा।,तुझे हमेशा प्यार करूँगा। और प्यार में चीटिंग नहीं करूँगा।,तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,816,"टिन्नी, मैं तुझे बहुत प्यार दूँगा।
मैं तेरा ख़याल रखूँगा।
तुझे कुँए में नहीं कूदने दूँगा।
तुझसे भी तेरी सुरक्षा करूँगा।
तुझे हमेशा प्यार करूँगा। और प्यार में चीटिंग नहीं करूँगा।",____ कभी झूठ नहीं बोलूँगा।,तुझे कभी झूठ नहीं बोलूँगा।,तुझे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,824,"पक्का?
भागेगा तो नहीं?
कर देना मेरे नाम का गालियों में शुमार...
ग़र इन आँखों के वादे से मुकर जाऊँ।
मम्मी कसम...",जाएगी तो ____ ही छोड़ के जाएगी।,जाएगी तो तू ही छोड़ के जाएगी।,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,832,"♪  दिल चाहता है बस भीगे, भीगे, भीगे  ♪
♪  यार नशे में तेरे यार  ♪
♪  पड़ा जो एक बार  ♪
♪  ज़माने के नशे सभी पुराने हो गए  ♪
♪  साथ  ♪",♪  ____ ना हो मेरे साथ  ♪,♪  तू ना हो मेरे साथ  ♪,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,854,"♪  हवाले तेरे कर दी है, अब ज़िंदगी  ♪
{\an8}♪  यार, असल में है प्यार  ♪
{\an8}♪  हुआ जो इस बार  ♪
♪  तो दिल के इरादे सूफ़ियाने हो गए  ♪
♪  साथ  ♪",♪  ____ ना हो मेरे साथ  ♪,♪  तू ना हो मेरे साथ  ♪,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,868,"♪  दिल चाहता है बस भीगे  ♪
♪  तेरे प्यार में  ♪
♪  तेरे प्यार में  ♪
♪  दुआ माँगता है बस  ♪
♪ भीगे, भीगे, भीगे  ♪",♪  ____ तबाही मेरी  ♪,♪  तू तबाही मेरी  ♪,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,869,"♪  तेरे प्यार में  ♪
♪  तेरे प्यार में  ♪
♪  दुआ माँगता है बस  ♪
♪ भीगे, भीगे, भीगे  ♪
♪  तू तबाही मेरी  ♪",♪  चैन भी मेरा ____ ही रे  ♪,♪  चैन भी मेरा तू ही रे  ♪,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,870,"♪  तेरे प्यार में  ♪
♪  दुआ माँगता है बस  ♪
♪ भीगे, भीगे, भीगे  ♪
♪  तू तबाही मेरी  ♪
♪  चैन भी मेरा तू ही रे  ♪",♪  ____ दवा दिल की  ♪,♪  तू दवा दिल की  ♪,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,871,"♪  दुआ माँगता है बस  ♪
♪ भीगे, भीगे, भीगे  ♪
♪  तू तबाही मेरी  ♪
♪  चैन भी मेरा तू ही रे  ♪
♪  तू दवा दिल की  ♪",♪  मर्ज़ भी दिल का ____ ही रे  ♪,♪  मर्ज़ भी दिल का तू ही रे  ♪,तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,884,"{\an8}♪  तेरे प्यार में  ♪
♪  दुआ माँगता है बस भीगे, भीगे, भीगे  ♪
♪  भीगे, भीगे, भीगे  ♪
♪  भीगे, भीगे, भीगे  ♪
♪  भीगे, भीगे, भीगे  ♪","यार, ____ इतना क्या तैयार हो रही है?","यार, तू इतना क्या तैयार हो रही है?",तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,904,"फिर मुझे भी आशीर्वाद छह इंच ऊपर से ही देना पड़ेगा।
दादी, यार।
टिन्नी, वो मज़ाक कर रही हैं।
हमारे यहाँ पाँव-वाँव छूने की कोई ज़रूरत नहीं है।
ओ, छुआ ही कहाँ है इसने?","रुको, मैं ____ लिए पानी लाती हूँ।","रुको, मैं तुम्हारे लिए पानी लाती हूँ।",तुम्हारे
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,915,"अरे, उसने खुद पहना है, दी।
-मैं क्यों... -सोच बड़ी कर ले।
ऐसे रेग्रेसिव लड़कों से न दूर भागती हैं समझदार लड़कियाँ।
चल।
क्या हुआ?","वैसे ____ खुद इतना समझदार है,","वैसे तू खुद इतना समझदार है,",तू
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,919,"क्या हुआ?
वैसे तू खुद इतना समझदार है,
फिर भी एक बार याद दिलाना मेरा काम है।
पूरा बचपन तूने देखा है मुझे वेस्टर्न पहनते,
मैं अब अपनी मर्ज़ी से कुर्तियाँ पहनती हूँ,","-न तेरे... -क्या हो गया है ____ सबको, यार?","-न तेरे... -क्या हो गया है आप सबको, यार?",आप
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,926,"मैं भी इसी घर में बड़ा हुआ हूँ।
मैंने नहीं बोला कुछ।
पिछले चार साल दिवाली के अलावा,
एक फ़ोटो दिखा दे इसकी, जिसमें इसने इंडियन पहना हो।
तो कुछ तो बोला होगा तूने?",____ कसम मैंने कुछ नहीं बोला।,आपकी कसम मैंने कुछ नहीं बोला।,आपकी
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,931,"आपकी कसम मैंने कुछ नहीं बोला।
उसने खुद पहना है कुर्ता।
इसके दादा के साथ गोवा गई थी।
फ़ॉरेनर्स को देख के,
पीछे ही पड़ गए,",कि ____ भी ये स्विमिंग सूट पहन लो।,कि तुम भी ये स्विमिंग सूट पहन लो।,तुम
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,935,"पीछे ही पड़ गए,
कि तुम भी ये स्विमिंग सूट पहन लो।
फ़ोर्स करने लगे कि बीच पर सब यही पहनते हैं।
इसे बता रही हूँ,
तेरा पापा कैसे पैदा हुआ।","-फिर, पहना ____? -मैंने पहन लिया।","-फिर, पहना आपने? -मैंने पहन लिया।",आपने
IndicDialogue,Tu Jhoothi Main Makkaar,1958103212,940,"-फिर, पहना आपने? -मैंने पहन लिया।
टू-पीस था,
सेम तेरे जैसा।
क्यों?
बेसिकली, दादी ये बता रही हैं,",कि ____ आने से पहले हम तुम्हें स्टॉक कर रहे थे इंस्टाग्राम पर।,कि तुम्हारे आने से पहले हम तुम्हें स्टॉक कर रहे थे इंस्टाग्राम पर।,तुम्हारे
