source,movie,subtitle_id,line_index,context,masked_line,gold_line,gold_pronoun
IndicDialogue,Jaane Jaan,1958289341,413,"और वो अंजान आदमी,
पाँच फुट ग्यारह इंच का था।",इतनी आसानी से ____ सब कुछ पता चल गया?,इतनी आसानी से आपको सब कुछ पता चल गया?,आपको
IndicDialogue,Jaane Jaan,1958289341,425,"तारा, चुप रह। अंदर जा।
मम्मा…","-पर ____ इस आदमी को नहीं… तारा, चुप हो जा!","-पर आपने इस आदमी को नहीं… तारा, चुप हो जा!",आपने
IndicDialogue,Jaane Jaan,1958289341,430,"कि पुलिस इस सब को कैसे देखती है।
मतलब?","मतलब ये है कि जो ____ मुझसे छुपा रही हैं,","मतलब ये है कि जो आप मुझसे छुपा रही हैं,",आप
IndicDialogue,Jaane Jaan,1958289341,436,"मैंने।
और जब…","इसने अपने ____ को बचाने की कोशिश की,","इसने अपने आप को बचाने की कोशिश की,",आप
IndicDialogue,Jaane Jaan,1958289341,441,"वो भी मैं ही थी।
उसके लिए चार हाथ चाहिए।",____… दो ही हैं।,आपके… दो ही हैं।,आपके
IndicDialogue,Jaane Jaan,1958289341,445,"एक नज़र में सच तक पहुँच सकता है,
तो पुलिस को ये झूठ पकड़ने में ज़्यादा देर नहीं लगेगी।",इसलिए ____ पुलिस बुलाने से पहले सोचना पड़ेगा।,इसलिए आपको पुलिस बुलाने से पहले सोचना पड़ेगा।,आपको
IndicDialogue,Jaane Jaan,1958289341,450,"-हम ऐसा कुछ नहीं करेंगे। -मम्मा!
प्लीज़ एक बार टीचर को हेल्प तो करने दो।","""____ मालूम है न?""","""आपको मालूम है न?""",आपको
IndicDialogue,Jaane Jaan,1958289341,451,"प्लीज़ एक बार टीचर को हेल्प तो करने दो।
""आपको मालूम है न?""","""वो सिर्फ ____ लिए आता है।""","""वो सिर्फ आपके लिए आता है।""",आपके
IndicDialogue,Jaane Jaan,1958289341,453,"""वो सिर्फ आपके लिए आता है।""
चल।","टीचर, अगर ____ हमारी मदद की, आप भी तो फँस जाएँगे।","टीचर, अगर आपने हमारी मदद की, आप भी तो फँस जाएँगे।",आपने
IndicDialogue,Jaane Jaan,1958289341,454,"चल।
टीचर, अगर आपने हमारी मदद की, आप भी तो फँस जाएँगे।",-मैं फँस चूका हूँ। -पर ____ तो कुछ किया ही नहीं।,-मैं फँस चूका हूँ। -पर आपने तो कुछ किया ही नहीं।,आपने
IndicDialogue,Jaane Jaan,1958289341,456,"-मैं फँस चूका हूँ। -पर आपने तो कुछ किया ही नहीं।
पुलिस से सच छुपाना भी तो जुर्म होता है न, मिसेज़ डिसूज़ा।","टीचर, क्या ____ हमारी मदद करेंगे?","टीचर, क्या आप हमारी मदद करेंगे?",आप
IndicDialogue,Jaane Jaan,1958289341,464,"पूरे घर को अच्छे से साफ़ करना पड़ेगा।
बाहर पड़े सिगरेट के टुकड़े तक।",____ कर सकती हैं?,आप कर सकती हैं?,आप
IndicDialogue,Jaane Jaan,1958289341,465,"बाहर पड़े सिगरेट के टुकड़े तक।
आप कर सकती हैं?",____ आएँगी मेरे साथ?,आप आएँगी मेरे साथ?,आप
IndicDialogue,Jaane Jaan,1958289341,466,"आप कर सकती हैं?
आप आएँगी मेरे साथ?",-____ पति पुलिस में हैं? -हाँ।,-आपके पति पुलिस में हैं? -हाँ।,आपके
IndicDialogue,Jaane Jaan,1958289341,471,"कोइल हीटर?
हाँ।",____ उसे साफ़ करना पड़ेगा।,आपको उसे साफ़ करना पड़ेगा।,आपको
IndicDialogue,Jaane Jaan,1958289341,472,"हाँ।
आपको उसे साफ़ करना पड़ेगा।","नहीं, ____ रहने दीजिये, मैं खुद कर दूँगा।","नहीं, आप रहने दीजिये, मैं खुद कर दूँगा।",आप
IndicDialogue,Jaane Jaan,1958289341,504,"-क्या? -कपड़ों से पहचान हो सकती है।
कपड़े नहीं मिलने चाहिए।",____ मदद करेंगी थोड़ी सी?,आप मदद करेंगी थोड़ी सी?,आप
IndicDialogue,Jaane Jaan,1958289341,505,"कपड़े नहीं मिलने चाहिए।
आप मदद करेंगी थोड़ी सी?",____ रहने दीजिए।,आप रहने दीजिए।,आप
IndicDialogue,Jaane Jaan,1958289341,506,"आप मदद करेंगी थोड़ी सी?
आप रहने दीजिए।",____ जा के तारा की मदद कीजिए।,आप जा के तारा की मदद कीजिए।,आप
IndicDialogue,Jaane Jaan,1958289341,509,"मैं करता हूँ।
माफ़ कीजिये।","मिसेज़ डिसूज़ा, हमें ____ और तारा के लिए कुछ सबूत इकट्ठे करने पड़ेंगे।","मिसेज़ डिसूज़ा, हमें आपके और तारा के लिए कुछ सबूत इकट्ठे करने पड़ेंगे।",आपके
IndicDialogue,Jaane Jaan,1958289341,511,"मिसेज़ डिसूज़ा, हमें आपके और तारा के लिए कुछ सबूत इकट्ठे करने पड़ेंगे।
सारे सबूत तो मेरे ख़िलाफ़ हैं।",वही सबूत ____ तरफ करने होंगे।,वही सबूत आपकी तरफ करने होंगे।,आपकी
IndicDialogue,Jaane Jaan,1958289341,513,"वही सबूत आपकी तरफ करने होंगे।
धन्यवाद, टीचर।","दिखने में ____ अच्छा नहीं हूँ, पर…","दिखने में तुमसे अच्छा नहीं हूँ, पर…",तुमसे
IndicDialogue,Jaane Jaan,1958289341,532,"कुछ दिन लग सकते हैं।
-पर मिल जाएगा। -जी, सर।",-श्री सुन्दर ____ साथ काम करेंगे। -सर!,-श्री सुन्दर आपके साथ काम करेंगे। -सर!,आपके
IndicDialogue,Jaane Jaan,1958289341,533,"-पर मिल जाएगा। -जी, सर।
-श्री सुन्दर आपके साथ काम करेंगे। -सर!","ये फोटो मैं ____ देता हूँ,","ये फोटो मैं आपको देता हूँ,",आपको
IndicDialogue,Jaane Jaan,1958289341,538,"गुड ईवनिंग, मिसेज़ डिसूज़ा।
-टीचर, मुझे डर लग रहा है। -क्यों?","____ वो किया न, जो मैंने कहा था?","आपने वो किया न, जो मैंने कहा था?",आपने
IndicDialogue,Jaane Jaan,1958289341,563,"एक ये वाला भी, प्लीज़।
ठीक है।",____ बैठिए। मैं भिजवाती हूँ।,आप बैठिए। मैं भिजवाती हूँ।,आप
IndicDialogue,Jaane Jaan,1958289341,566,"-जी, धन्यवाद। -हम्म।
मैम, एक और चीज़।",इस आदमी को ____ कहीं देखा है क्या?,इस आदमी को आपने कहीं देखा है क्या?,आपने
IndicDialogue,Jaane Jaan,1958289341,569,"यहाँ पर या आस-पास कहीं?
-नहीं। -नहीं?","अगर दिखेगा तो ____ पुलिस थाने फ़ोन करना, प्लीज़।","अगर दिखेगा तो आप पुलिस थाने फ़ोन करना, प्लीज़।",आप
IndicDialogue,Jaane Jaan,1958289341,584,"अभी की आबादी 95674 है।
नारू!",इतना अच्छा लग रहा है ____ मिल के।,इतना अच्छा लग रहा है तुझसे मिल के।,तुझसे
IndicDialogue,Jaane Jaan,1958289341,585,"नारू!
इतना अच्छा लग रहा है तुझसे मिल के।","____ बिलकुल नहीं बदला, यार!","तू बिलकुल नहीं बदला, यार!",तू
IndicDialogue,Jaane Jaan,1958289341,586,"इतना अच्छा लग रहा है तुझसे मिल के।
तू बिलकुल नहीं बदला, यार!",गणित में ____ कोई नहीं हरा सकता।,गणित में तुझे कोई नहीं हरा सकता।,तुझे
IndicDialogue,Jaane Jaan,1958289341,593,"ठीक है। धन्यवाद।
यार नारू, निकलना पड़ेगा अभी।",लेकिन मिलते हैं। कहाँ पढ़ाता है ____?,लेकिन मिलते हैं। कहाँ पढ़ाता है तू?,तू
IndicDialogue,Jaane Jaan,1958289341,594,"यार नारू, निकलना पड़ेगा अभी।
लेकिन मिलते हैं। कहाँ पढ़ाता है तू?",____ कैसे पता… मैं पढ़ाता हूँ?,तुम्हें कैसे पता… मैं पढ़ाता हूँ?,तुम्हें
IndicDialogue,Jaane Jaan,1958289341,605,"मिसेज़ डिसूज़ा, हम ऐसे बाहर बात नहीं कर सकते।
पता है।",लेकिन ____ दोस्त अजीत के बारे में पूछ रहा था।,लेकिन आपका दोस्त अजीत के बारे में पूछ रहा था।,आपका
IndicDialogue,Jaane Jaan,1958289341,628,"इसी सवाल का जवाब हम ढूँढ रहे हैं।
सर, सर। मेरा होटल का बिल्स कौन भरेगा, सर?","अह, क्या नाम है ____?","अह, क्या नाम है आपका?",आपका
IndicDialogue,Jaane Jaan,1958289341,631,"सर, प्रणय सर। प्रणय चामलिंग।
श्री चामलिंग,",____ इस आदमी के बारे में कुछ भी पता है?,आपको इस आदमी के बारे में कुछ भी पता है?,आपको
IndicDialogue,Jaane Jaan,1958289341,649,"हाँ।
अजीत का एक कॉल यहीं, कहीं से आया था।",इस आदमी को ____ कहीं देखा है क्या?,इस आदमी को आपने कहीं देखा है क्या?,आपने
IndicDialogue,Jaane Jaan,1958289341,657,"मैं हूँ, टीचर।
टीचर,",लेकिन ____ लैंडलाइन पे क्यों फ़ोन कर रहे हैं?,लेकिन आप लैंडलाइन पे क्यों फ़ोन कर रहे हैं?,आप
IndicDialogue,Jaane Jaan,1958289341,661,"नहीं।
पर हो सकती है।",-वो ____ दोस्त? -जी।,-वो आपका दोस्त? -जी।,आपका
IndicDialogue,Jaane Jaan,1958289341,662,"पर हो सकती है।
-वो आपका दोस्त? -जी।",आज ____ पीछा करते हुए आपके घर तक आया था।,आज आपका पीछा करते हुए आपके घर तक आया था।,आपका
IndicDialogue,Jaane Jaan,1958289341,663,"-वो आपका दोस्त? -जी।
आज आपका पीछा करते हुए आपके घर तक आया था।","मिसेज़ डिसूज़ा, जब ____ शादी हुई थी,","मिसेज़ डिसूज़ा, जब आपकी शादी हुई थी,",आपकी
IndicDialogue,Jaane Jaan,1958289341,671,"करन का दिमाग कितना तेज है, मैं ये कॉलेज के समय से जानता हूँ।
और मैं ये भी जानता हूँ कि वो अब, इस वक़्त क्या सोच रहा होगा।","____ कलिम्पोंग में उसकी एक अकेली संदिग्ध हैं, मिसेज़ डिसूज़ा।","आप कलिम्पोंग में उसकी एक अकेली संदिग्ध हैं, मिसेज़ डिसूज़ा।",आप
IndicDialogue,Jaane Jaan,1958289341,672,"और मैं ये भी जानता हूँ कि वो अब, इस वक़्त क्या सोच रहा होगा।
आप कलिम्पोंग में उसकी एक अकेली संदिग्ध हैं, मिसेज़ डिसूज़ा।",और वो ____ पास बहुत जल्द ही आएगा।,और वो आपके पास बहुत जल्द ही आएगा।,आपके
IndicDialogue,Jaane Jaan,1958289341,673,"आप कलिम्पोंग में उसकी एक अकेली संदिग्ध हैं, मिसेज़ डिसूज़ा।
और वो आपके पास बहुत जल्द ही आएगा।","और तब तक ____ पीछे पड़ा रहेगा, जब तक उसे कुछ मिल न जाए,","और तब तक आपके पीछे पड़ा रहेगा, जब तक उसे कुछ मिल न जाए,",आपके
IndicDialogue,Jaane Jaan,1958289341,674,"और वो आपके पास बहुत जल्द ही आएगा।
और तब तक आपके पीछे पड़ा रहेगा, जब तक उसे कुछ मिल न जाए,",या ____ खुद स्वीकार न कर लें।,या आप खुद स्वीकार न कर लें।,आप
IndicDialogue,Jaane Jaan,1958289341,677,"तो, पुलिस को बता देना ही अच्छा नहीं होगा, टीचर?
नहीं।",____ बस वही कीजिए जो मैंने आपको कहा है।,आप बस वही कीजिए जो मैंने आपको कहा है।,आप
IndicDialogue,Jaane Jaan,1958289341,679,"आप बस वही कीजिए जो मैंने आपको कहा है।
टीचर, पर पता नहीं मैं कर सकती…","____ कर सकती हैं, मिसेज़ डिसूज़ा। बहुत आसान है।","आप कर सकती हैं, मिसेज़ डिसूज़ा। बहुत आसान है।",आप
IndicDialogue,Jaane Jaan,1958289341,685,"अपनी तरफ से, उसे कुछ मत बताइए।
और हाँ, सबसे ज़रूरी बात,","जहाँ तक ____ जानती हैं,","जहाँ तक आप जानती हैं,",आप
IndicDialogue,Jaane Jaan,1958289341,704,"लेकिन मिलाएँगे किस से?
ये साफ़ क्यों किया?",सर ____ ही तो शिकायत किया था।,सर आपने ही तो शिकायत किया था।,आपने
IndicDialogue,Jaane Jaan,1958289341,727,"कौन?
अह, पुलिस!",____ कुछ बात करनी है।,आपसे कुछ बात करनी है।,आपसे
IndicDialogue,Jaane Jaan,1958289341,731,"गुड ईवनिंग, मैम।
करन आनंद, मुंबई पुलिस।","-बोलिए? -मैम, ____…","-बोलिए? -मैम, आप…",आप
IndicDialogue,Jaane Jaan,1958289341,732,"करन आनंद, मुंबई पुलिस।
-बोलिए? -मैम, आप…",____ इन्हें पहचानती हैं?,आप इन्हें पहचानती हैं?,आप
IndicDialogue,Jaane Jaan,1958289341,735,"-हाँ। -कैसे?
मेरे पति हैं।","उस दिन तो ____ कहा था, आप जानती नहीं हैं इन्हें।","उस दिन तो आपने कहा था, आप जानती नहीं हैं इन्हें।",आपने
IndicDialogue,Jaane Jaan,1958289341,740,"मुझे इससे कोई लेना-देना नहीं है।
अब क्या किया है इसने?",____ आखिरी बार कब मिली इनसे?,आप आखिरी बार कब मिली इनसे?,आप
IndicDialogue,Jaane Jaan,1958289341,742,"आप आखिरी बार कब मिली इनसे?
कुछ दिन पहले मुझसे मिलने यहाँ आये थे।","मैम, ____ मेरे साथ पुलिस थाने चलना होगा।","मैम, आपको मेरे साथ पुलिस थाने चलना होगा।",आपको
IndicDialogue,Jaane Jaan,1958289341,748,"अजीत? कब?
आज सुबह मिली है।","इसलिए, अगर ____ आएँगी तो,","इसलिए, अगर आप आएँगी तो,",आप
IndicDialogue,Jaane Jaan,1958289341,750,"इसलिए, अगर आप आएँगी तो,
पहचान के लिए।",____ एक मिनट रुकिए।,आप एक मिनट रुकिए।,आप
IndicDialogue,Jaane Jaan,1958289341,760,"फिर से गिरफ्तार हो गए?
अकल नहीं आती है!","इनमें से, कुछ भी ____ पहचानती हैं?","इनमें से, कुछ भी आप पहचानती हैं?",आप
IndicDialogue,Jaane Jaan,1958289341,764,"मिसेज़ डिसूज़ा, हम जानते हैं कि…
अजीत म्हात्रे की किसी एक सोनिया डिसूज़ा से शादी हुई थी।",वो ____ हैं?,वो आप हैं?,आप
IndicDialogue,Jaane Jaan,1958289341,768,"हम्म। कब हुई थी शादी?
कुछ 15-16 साल पहले।",और ____ बेटी?,और आपकी बेटी?,आपकी
IndicDialogue,Jaane Jaan,1958289341,772,"अजीत कलिम्पोंग क्यों आया था?
मुझे नहीं मालूम।",फिर ____ क्यों मिला?,फिर आपसे क्यों मिला?,आपसे
IndicDialogue,Jaane Jaan,1958289341,776,"उसे हमेशा पैसे चाहिए होते थे।
पैसे के आलावा, कभी किसी चीज़ के बारे में सोचा ही नहीं उसने।",____ अजीत से पहली बार कहाँ मिली?,आप अजीत से पहली बार कहाँ मिली?,आप
IndicDialogue,Jaane Jaan,1958289341,782,"ये।
मिस सोनिया",ये ____ हैं?,ये आप हैं?,आप
IndicDialogue,Jaane Jaan,1958289341,784,"ये आप हैं?
मिस सोनिया",____ ही हैं ये?,आप ही हैं ये?,आप
IndicDialogue,Jaane Jaan,1958289341,786,"आप ही हैं ये?
-हाँ। -हाँ।","तो जब ____ पैराडाइस में, ये वाला काम कर रही थीं,","तो जब आप पैराडाइस में, ये वाला काम कर रही थीं,",आप
IndicDialogue,Jaane Jaan,1958289341,787,"-हाँ। -हाँ।
तो जब आप पैराडाइस में, ये वाला काम कर रही थीं,",तब ____ अजीत से मिलीं।,तब आप अजीत से मिलीं।,आप
IndicDialogue,Jaane Jaan,1958289341,788,"तो जब आप पैराडाइस में, ये वाला काम कर रही थीं,
तब आप अजीत से मिलीं।",छुपाने वाली क्या बात है इसमें? ____ बता सकती थीं।,छुपाने वाली क्या बात है इसमें? आप बता सकती थीं।,आप
IndicDialogue,Jaane Jaan,1958289341,789,"तब आप अजीत से मिलीं।
छुपाने वाली क्या बात है इसमें? आप बता सकती थीं।",-____… -नहीं।,-आप… -नहीं।,आप
IndicDialogue,Jaane Jaan,1958289341,796,"बेच दिया?
हाँ।","जिसने ____ ये तस्वीर दी है न,","जिसने आपको ये तस्वीर दी है न,",आपको
IndicDialogue,Jaane Jaan,1958289341,797,"हाँ।
जिसने आपको ये तस्वीर दी है न,",____ उनसे पूछ सकते हो।,आप उनसे पूछ सकते हो।,आप
IndicDialogue,Jaane Jaan,1958289341,801,"अह।
माफ़ कीजियेगा।",मुझे ____ फिर भी पूछना पड़ेगा कि,मुझे आपसे फिर भी पूछना पड़ेगा कि,आपसे
IndicDialogue,Jaane Jaan,1958289341,802,"माफ़ कीजियेगा।
मुझे आपसे फिर भी पूछना पड़ेगा कि",दस तारीख की शाम ____ कहाँ पर थीं?,दस तारीख की शाम आप कहाँ पर थीं?,आप
IndicDialogue,Jaane Jaan,1958289341,807,"दस तारीख की रात तारा और मैं फिल्म देखने गए थे।
-कहाँ? -कैपिटल सिनेमा।",घर से कब निकले ____?,घर से कब निकले आप?,आप
IndicDialogue,Jaane Jaan,1958289341,812,"पेट्स 2।
तारा को देखनी थी।",उसके बाद ____ घर लौटे?,उसके बाद आप घर लौटे?,आप
IndicDialogue,Jaane Jaan,1958289341,816,"-कहाँ? -गोमपुस।
ओह, बहुत अच्छा खाना मिलता है।","उसके बाद, ____ घर आए।","उसके बाद, आप घर आए।",आप
IndicDialogue,Jaane Jaan,1958289341,821,"कैरीओके?
तारा का मन था।",____ लोग अक्सर ऐसा करते हैं?,आप लोग अक्सर ऐसा करते हैं?,आप
IndicDialogue,Jaane Jaan,1958289341,823,"आप लोग अक्सर ऐसा करते हैं?
बहुत कम, जब भी समय मिलता है।","तो, ____ फिल्म देखी, रेस्टोरेंट गए,","तो, आपने फिल्म देखी, रेस्टोरेंट गए,",आपने
IndicDialogue,Jaane Jaan,1958289341,825,"तो, आपने फिल्म देखी, रेस्टोरेंट गए,
उसके बाद में, कैरीओके बार गए।",फिर ____ घर पहुँचे…,फिर आप घर पहुँचे…,आप
IndicDialogue,Jaane Jaan,1958289341,845,"-हेलो! -हेलो।
यहाँ कैसे?",मैं यहाँ रहता हूँ। ____ यहाँ कैसे?,मैं यहाँ रहता हूँ। तुम यहाँ कैसे?,तुम
IndicDialogue,Jaane Jaan,1958289341,848,"काम से।
वो औरत थी न सुबह, कैफ़े में,","-जहाँ सब ____ अटेंडेंस दे रहे थे, टीचर, टीचर करके। -टिफ़िन।","-जहाँ सब तुझे अटेंडेंस दे रहे थे, टीचर, टीचर करके। -टिफ़िन।",तुझे
IndicDialogue,Jaane Jaan,1958289341,851,"हाँ।
माया डिसूज़ा।",____ जनता है क्या उसे? जाता रहता होगा उसके कैफ़े अक्सर?,तू जनता है क्या उसे? जाता रहता होगा उसके कैफ़े अक्सर?,तू
IndicDialogue,Jaane Jaan,1958289341,857,"इस आदमी को कहीं देखा है?
यहाँ, कहीं आस-पास?",-____ तो कभी कुछ नहीं भूलता। -ना।,-तू तो कभी कुछ नहीं भूलता। -ना।,तू
IndicDialogue,Jaane Jaan,1958289341,869,"दस के दस जवाब दे देते हैं।
और बोलते है कि, ""कोई भी छह को मार्क कर लो!""","पूरी क्लास के लिए बदला लिया ____, नरेन व्यास।","पूरी क्लास के लिए बदला लिया आपने, नरेन व्यास।",आपने
IndicDialogue,Jaane Jaan,1958289341,884,"मतलब, मिसेज़ डिसूज़ा…
नहीं, वही हमेशा वाले सवाल-जवाब।","-____ इतना देर से आता है क्या, स्कूल से? -नहीं। वो मैं…","-तू इतना देर से आता है क्या, स्कूल से? -नहीं। वो मैं…",तू
IndicDialogue,Jaane Jaan,1958289341,887,"दोजो गया था।
दोजो?","नारू, ____ चालू है अभी भी?","नारू, तू चालू है अभी भी?",तू
IndicDialogue,Jaane Jaan,1958289341,893,"नारू चाहता था तो नेशनल खेल सकता था।
अच्छा।","-माफ़ कीजिए, ____ देखके लगता नहीं है। -हूँ भी नहीं।","-माफ़ कीजिए, आपको देखके लगता नहीं है। -हूँ भी नहीं।",आपको
IndicDialogue,Jaane Jaan,1958289341,902,"उन्हें लाश मिल गई।
जानता हूँ। बाहर करन मिला था।",लेकिन ____ कहा था कि कभी नहीं मिलेगी।,लेकिन आपने कहा था कि कभी नहीं मिलेगी।,आपने
IndicDialogue,Jaane Jaan,1958289341,903,"जानता हूँ। बाहर करन मिला था।
लेकिन आपने कहा था कि कभी नहीं मिलेगी।",____ वादा किया था।,आपने वादा किया था।,आपने
IndicDialogue,Jaane Jaan,1958289341,909,"आपने वही बोला न, जो मैंने कहा था?
हाँ।",____ बेटी से कुछ पूछा?,आपकी बेटी से कुछ पूछा?,आपकी
IndicDialogue,Jaane Jaan,1958289341,912,"नहीं, तारा अंदर थी।
आज नहीं तो कल, वो उससे भी पूछताछ करेंगे।",तब उसे क्या करना है ____ जानती हैं?,तब उसे क्या करना है आप जानती हैं?,आप
IndicDialogue,Jaane Jaan,1958289341,924,"-""जाता रहता होगा उसके कैफ़े अक्सर?"" -""बहुत कम जाना होता है। कभी-कभी""
मिसेज़ डिसूज़ा!","मिसेज़ डिसूज़ा, ____ कैफ़े के लोग जानते हैं कि मैं वहाँ रोज़ आता हूँ?","मिसेज़ डिसूज़ा, आपके कैफ़े के लोग जानते हैं कि मैं वहाँ रोज़ आता हूँ?",आपके
IndicDialogue,Jaane Jaan,1958289341,927,"मतलब?
मतलब, मैं ये पूछ रहा हूँ कि","जितने लोग ____ यहाँ काम करते हैं,","जितने लोग आपके यहाँ काम करते हैं,",आपके
IndicDialogue,Jaane Jaan,1958289341,931,"""देख-देख! टीचर आ गया।""
हाँ, सब जानते हैं।",और सब ____ बहुत पसंद भी करते हैं।,और सब आपको बहुत पसंद भी करते हैं।,आपको
IndicDialogue,Jaane Jaan,1958289341,933,"और सब आपको बहुत पसंद भी करते हैं।
मैं भी।",क्या वो जानते हैं कि मैं ____ पड़ोसी हूँ?,क्या वो जानते हैं कि मैं आपका पड़ोसी हूँ?,आपका
IndicDialogue,Jaane Jaan,1958289341,950,"मुझे बचाने की कोशिश की, बस।
पर, पुलिस को लाश मिल गई है।",अगर वो ____ लेकर गए तो?,अगर वो आपको लेकर गए तो?,आपको
IndicDialogue,Jaane Jaan,1958289341,952,"अगर वो आपको लेकर गए तो?
कुछ नहीं होगा।",कोई मुझे ____ दूर नहीं करेगा।,कोई मुझे तुझसे दूर नहीं करेगा।,तुझसे
IndicDialogue,Jaane Jaan,1958289341,970,"लेकिन उसके खिलाफ नहीं, उसकी तरफ हैं।
-वो उस दिन कहीं और थी… -""झूँठ बोल रही है वो!""",____ भी मालूम है।,तुम्हें भी मालूम है।,तुम्हें
IndicDialogue,Jaane Jaan,1958289341,973,"अजीत मर चुका है, हत्या हुई है।
माया अकेली संदिग्ध है।",-और क्या चाहिए ____? -सर…,-और क्या चाहिए तुम्हें? -सर…,तुम्हें
IndicDialogue,Jaane Jaan,1958289341,974,"माया अकेली संदिग्ध है।
-और क्या चाहिए तुम्हें? -सर…",और क्या चाहिए ____?,और क्या चाहिए तुम्हें?,तुम्हें
IndicDialogue,Jaane Jaan,1958289341,986,"फिर?
ऐसा भी तो हो सकता है कि उसने टिकट खरीदे, लेकिन फिल्म देखने नहीं गई ।",तो ____ ये कह रहे हो कि सिर्फ सबूत के लिए उसने टिकट्स खरीदे?,तो आप ये कह रहे हो कि सिर्फ सबूत के लिए उसने टिकट्स खरीदे?,आप
IndicDialogue,Jaane Jaan,1958289341,994,"उसके बाद ही वो चलेगी, पहले नहीं।
वो एक छोटी बच्ची की माँ है,",____ तो उसे प्रोफ़ेशनल हत्यारा बना दिया।,आपने तो उसे प्रोफ़ेशनल हत्यारा बना दिया।,आपने
IndicDialogue,Jaane Jaan,1958289341,997,"छोटी बच्ची की माँ प्रोफ़ेशनल हत्यारन नहीं हो सकती क्या?
अरे, खून करने के लिए समय कहाँ से मिलेगा? बच्चों को अकेले बड़ा करना इतना आसान नहीं होता।","____ बड़ा पता है, अकेली माँओं के बारे में।","तुम्हें बड़ा पता है, अकेली माँओं के बारे में।",तुम्हें
IndicDialogue,Jaane Jaan,1958289341,1040,"मैं बात कर सकता हूँ उससे?
तारा!",____ इसको पहचानती हैं?,आप इसको पहचानती हैं?,आप
IndicDialogue,Jaane Jaan,1958289341,1041,"तारा!
आप इसको पहचानती हैं?",-कभी ____ घर आया था? -नहीं।,-कभी आपके घर आया था? -नहीं।,आपके
IndicDialogue,Jaane Jaan,1958289341,1053,"-सब ठीक? -हाँ।
एक और बात।",____ इस फिल्म के बारे में किसी से बात की?,आपने इस फिल्म के बारे में किसी से बात की?,आपने
IndicDialogue,Jaane Jaan,1958289341,1086,"और मुझे कितने साल लगेंगे इन्हें हल करने में।
सच्ची?",____ अभी भी गणित के प्यार में पागल है?,तू अभी भी गणित के प्यार में पागल है?,तू
IndicDialogue,Jaane Jaan,1958289341,1101,"फिर क्या किया तूने?
मेरी तो फट के हाथ में आ जाती।",वैसे तुमने काफी अच्छा संभाला है अपने ____ को।,वैसे तुमने काफी अच्छा संभाला है अपने आप को।,आप
IndicDialogue,Jaane Jaan,1958289341,1102,"मेरी तो फट के हाथ में आ जाती।
वैसे तुमने काफी अच्छा संभाला है अपने आप को।","हम दोनों एक ही उम्र के हैं, पर ____… मेरे से आधी उम्र के लगते हो।","हम दोनों एक ही उम्र के हैं, पर तुम… मेरे से आधी उम्र के लगते हो।",तुम
IndicDialogue,Jaane Jaan,1958289341,1121,"एक अकेली संदिग्ध।
-अच्छा! -हाँ!",____ नज़र रखेगा उसपे?,तू नज़र रखेगा उसपे?,तू
IndicDialogue,Jaane Jaan,1958289341,1122,"-अच्छा! -हाँ!
तू नज़र रखेगा उसपे?","देख, ____ उसका पड़ोसी नहीं होता तो, नहीं पूछता मैं।","देख, तू उसका पड़ोसी नहीं होता तो, नहीं पूछता मैं।",तू
IndicDialogue,Jaane Jaan,1958289341,1135,"अब क्या?
ओह।",मुझे लगा ____ ही हैं।,मुझे लगा आप ही हैं।,आप
IndicDialogue,Jaane Jaan,1958289341,1136,"ओह।
मुझे लगा आप ही हैं।","मैंने अभी-अभी ____ देखा, पुलिस थाने के सामने।","मैंने अभी-अभी आपको देखा, पुलिस थाने के सामने।",आपको
IndicDialogue,Jaane Jaan,1958289341,1140,"बड़ी दूर की नज़र है आपकी।
अभी मतलब, अभी कुछ देर पहले।","____… शायद गुज़री थी न, पुलिस थाने के सामने से?","आप… शायद गुज़री थी न, पुलिस थाने के सामने से?",आप
IndicDialogue,Jaane Jaan,1958289341,1141,"अभी मतलब, अभी कुछ देर पहले।
आप… शायद गुज़री थी न, पुलिस थाने के सामने से?",____ मेरा पीछा कर रहे हैं?,आप मेरा पीछा कर रहे हैं?,आप
IndicDialogue,Jaane Jaan,1958289341,1142,"आप… शायद गुज़री थी न, पुलिस थाने के सामने से?
आप मेरा पीछा कर रहे हैं?","नहीं, ____ ऐसा क्यों लगा?","नहीं, आपको ऐसा क्यों लगा?",आपको
IndicDialogue,Jaane Jaan,1958289341,1144,"नहीं, आपको ऐसा क्यों लगा?
क्यूंकि मेरी बेटी भी जब झूठ बोलती है, तो ऐसे ही बर्ताव करती है।","अह, वो ____ पति के बारे में बात करनी थी।","अह, वो आपके पति के बारे में बात करनी थी।",आपके
IndicDialogue,Jaane Jaan,1958289341,1148,"मुझे काम पे जाना है।
बात तो करनी पड़ेगी।",____ पास वारंट है?,आपके पास वारंट है?,आपके
IndicDialogue,Jaane Jaan,1958289341,1149,"बात तो करनी पड़ेगी।
आपके पास वारंट है?","मिसेज़ डिसूज़ा, ____ ज्यादा टीवी देखती हैं क्या?","मिसेज़ डिसूज़ा, आप ज्यादा टीवी देखती हैं क्या?",आप
IndicDialogue,Jaane Jaan,1958289341,1150,"आपके पास वारंट है?
मिसेज़ डिसूज़ा, आप ज्यादा टीवी देखती हैं क्या?","नहीं, वारंट नहीं है, लेकिन ____ कहेंगी तो ले आऊँगा।","नहीं, वारंट नहीं है, लेकिन आप कहेंगी तो ले आऊँगा।",आप
